EicCode,EicDisplayName,EicLongName,EicParent,EicResponsibleParty,EicStatus,MarketParticipantPostalCode,MarketParticipantIsoCountryCode,MarketParticipantVatCode,EicTypeFunctionList,type
26W-SY4GLRNSLDGG,216656_40101,IM_S04GLRNUP_SLDGLRENZA_3,,,Active,,,,Production Unit,W
11W0-0000-0774-M,HAMBACH_I4_H_EXT,PVA Hambach i4 hoch extension,,,Active,,,,Production Unit,W
48WSTN0000RUSHBF,RUSHB,RUSHOLME BATTERY STORAGE,,48X000000000284H,Active,,,,Production Unit,W
48W00000RUSHB-1F,RUSHB-1,RUSHOLME BATTERY STORAGE ,,48X000000000284H,Active,,,,Generation Unit,W
26WAQUILONIA100V,40092,UP_AQUILONIA_1,26W-0204603AQUI1,,Active,,,,Generation Unit,W
26W-0204603AQUI1,176005_40092,IM_0204603UP_AQUILONIA_1,,,Active,,,,Production Unit,W
26WVLLGRSLRCS10N,40095,UP_VLLGRSLRCS_1,26W-1193945VLLGN,,Active,,,,Generation Unit,W
26W-1193945VLLGN,1193945_40095,IM_1193945UP_VLLGRSLRCS_1,,,Active,,,,Production Unit,W
14WHAADFELD-KW-U,HAADFELDWPKW,Windpark-HAADFELD-KW,,13XVERBUND1234-P,Active,,,,Production Unit,W
14WHAADFELD-TU-0,HAADFELDWPKWTU,Windpark-HAADFELD-KW-TU,,13XVERBUND1234-P,Active,,,,Production Unit,W
14WHOEFLEINO-KW4,HOEFLEINOSWPKW,Windpark-HOEFLEINOST-KW,,13XVERBUND1234-P,Active,,,,Production Unit,W
14WHOEFLEINO-TUI,HOEFLEINOSWPKWTU,Windpark-HOEFLEINOST-KW-TU,,13XVERBUND1234-P,Active,,,,Production Unit,W
14WSTANGLALM-KWH,STANGLALMWPKW,Windpark-STANGLALM-KW,,13XVERBUND1234-P,Active,,,,Production Unit,W
14WSTANGLALM-TUV,STANGLALMWPKWTU,Windpark-STANGLALM-KW-TU,,13XVERBUND1234-P,Active,,,,Production Unit,W
14WKOETZLIN-KW-A,KOETZLINWPKW,Windpark-KOETZLIN-KW,,13XVERBUND1234-P,Active,,,,Production Unit,W
14WKOETZLIN-TU-H,KOETZLINWPKWTU,Windpark-KOETZLIN-KW-TU,,13XVERBUND1234-P,Active,,,,Production Unit,W
18W000000000R9HO,BE-ESEGC01,ESEGC01,,21X000000001110Y,Active,,,,Production Unit,W
11W0-0000-0777-D,PV-ESSEN,Photovoltaik Essen,,11XTRIMET------I,Active,,,,Generation Unit,W
48WSTN0000BRTRBI,BRAINTREEBESS,BRTRB,,,Active,,,,Production Unit,W
48W00000BRTRB-1Y,BRTRB-1,BRAINTREE BESS,,48X000000000344P,Active,,,,Generation Unit,W
19W110000000332H,KRZYWINSKIE,Elektrownia Fotowoltaiczna Park Solarny Krzywińskie,,,Active,,,,Generation Unit,W
15W-BICSPV--AE-P,BICSPV,BICSPV,,,Active,,,,Generation Unit,W
15W-BORZDAB-AE-S,BORZDAB,BORZDAB,,,Active,,,,Generation Unit,W
15W-EWISEAB-AE-C,EWISEAB,EWISEAB,,,Active,,,,Generation Unit,W
26WMSSRCNTONE107,40076,UP_MSSRCNTONE_1,26W-2207916MSSR6,,Active,,,,Generation Unit,W
26W-2207916MSSR6,2207916_40076,IM_2207916UP_MSSRCNTONE_1,,,Active,,,,Production Unit,W
46WPU0000000218I,LINDESBERG,Lindesberg,,,Active,,,,Production Unit,W
44W-000000000485,44TERVASAARI,UPM Specialty Papers Oy,,44X-000000000156,Active,,,,Load,W
44W-000000000493,44RAUHALAHTI,Alva-yhtiöt Oy,,44X-00000000138R,Active,,,,Load,W
18W000000000RF6S,ES-ZUG,ZUG,,18XSRVGS-12345-F,Active,,,,Production Unit,W
18W000000000RF7Q,ES-MYENV08F,MYENV08F,18W000000000NHL8,18XMYENERGIAONEZ,Active,,,,Generation Unit,W
18W000000000RFAK,ES-FMORALA,FMORALA,,18XCEG-123456-1F,Active,,,,Production Unit,W
18W000000000RFBI,ES-MORALAS,MORALAS,18W000000000RFAK,18XCEG-123456-1F,Active,,,,Generation Unit,W
18W000000000RFCG,ES-UPFVSER,PARQUE SOLAR SERANTES,,18XLUM1-123456-L,Active,,,,Production Unit,W
18W000000000RFDE,GUNVVP4,GUNVVP4,,12X-0000001807-W,Active,,,,Production Unit,W
18W000000000RFEC,GUNVCP4,GUNVCP4,,12X-0000001807-W,Active,,,,Production Unit,W
18W000000000RFFA,ES-FYFENMG,FYFENMG,18WFMFEN-12345-I,18XFENIEENERGIAX,Active,,,,Generation Unit,W
18W000000000RFG8,ES-ELEGML,ELEGML,,18X00000000029OM,Active,,,,Production Unit,W
18W000000000RFH6,ES-ELEGCE,ELEGCE,,18X00000000029OM,Active,,,,Production Unit,W
18W000000000RFI4,ES-ELEGSB,ELEGSB,,18X00000000029OM,Active,,,,Production Unit,W
18W000000000RFJ2,ES-ELEGGC,ELEGGC,,18X00000000029OM,Active,,,,Production Unit,W
18W000000000RFK0,ES-ELEGTF,ELEGTF,,18X00000000029OM,Active,,,,Production Unit,W
18W000000000RFLZ,ES-ELEGLG,ELEGLG,,18X00000000029OM,Active,,,,Production Unit,W
18W000000000RFMX,ES-ELEGHI,ELEGHI,,18X00000000029OM,Active,,,,Production Unit,W
18W000000000RFNV,ES-ELEGFL,ELEGFL,,18X00000000029OM,Active,,,,Production Unit,W
18W000000000RFOT,ES-ELEGPA,ELEGPA,,18X00000000029OM,Active,,,,Production Unit,W
18W000000000RFPR,CH-GUNVV05,GUNVV05,,12X-0000001807-W,Active,,,,Production Unit,W
18W000000000RFQP,CH-GUNVC05,GUNVC05,,12X-0000001807-W,Active,,,,Production Unit,W
18W000000000RFSL,ES-SOMENFVP,SOMEN FV P,,18XSOMEN-12345-U,Active,,,,Production Unit,W
18W000000000RFTJ,ES-ATRIAENERGIA,ATRES1,,18X000000000P6R7,Active,,,,Production Unit,W
18W000000000RFUH,ES-OHMIO_GC,OHMIO_GC,,18X0000000004RPW,Active,,,,Production Unit,W
18W000000000RFVF,ES-FVENCI,SFV ENCINAR I,18WGGNCO1-1234-G,18XGNCO-12345-3Q,Active,,,,Generation Unit,W
18W000000000RFWD,ES-RIJEU,RIJEU,18WRABANIL-123-P,18XGNRA-12345-15,Active,,,,Generation Unit,W
18W000000000RFY9,ES-FVDREY,SFV VILLANUEVA DEL REY,18WGGNCO1-1234-G,18XGNCO-12345-3Q,Active,,,,Generation Unit,W
18W000000000RFZ7,ES-PTRESTE,PE TRES TERMES,18WGGNCO1-1234-G,18XGNCO-12345-3Q,Active,,,,Generation Unit,W
18W000000000RG3V,ES-EROCH,EROCH,,18X000000000KUYF,Active,,,,Production Unit,W
18W000000000RG4T,ES-RCH2,RCH2,18W000000000RG3V,18X000000000KUYF,Active,,,,Generation Unit,W
18W000000000RG5R,YOURC0F,YOURC0F,18W000000000PXW4,10XES-REE------E,Active,,,,Generation Unit,W
18W000000000RG6P,ES-ECINCA,ECINCA,,18X000000000KUYF,Active,,,,Production Unit,W
18W000000000RG7N,ES-JOVEC01,JOVEC01,,18X000000000P777,Active,,,,Production Unit,W
18W000000000RG8L,ES-HILADC01,HILADC01,,18X0000000001SR0,Active,,,,Production Unit,W
46WPU0000000219G,LYCKAS_SODRA,Lyckås Södra,,,Active,,,,Production Unit,W
46WPU0000000220V,LYCKAS_NORRA,Lyckås Norra,,,Active,,,,Production Unit,W
17W0000000128028,FR_LA_ORLU-P,Orlu,,17X100A100R00182,Active,,,,Production Unit,W
17W000000012829P,FR_LA_HOSPI-P,Hospitalet (l'),,17X100A100R00182,Active,,,,Production Unit,W
17W000000012058D,FR_LA_MTAHU-P,Montahut,,17X100A100R00182,Active,,,,Production Unit,W
17W0000000125711,FR_LA_GRAND-P,Grand'Val,,17X100A100R00182,Active,,,,Production Unit,W
17W000000012954M,FR_LA_PORTI-P,Portillon,,17X100A100R00182,Active,,,,Production Unit,W
17W000000012061O,FR_LA-MEREN-P,Merens,,17X100A100R00182,Active,,,,Production Unit,W
17W000000012556Y,FR_LA_LAPAR-P,Laparan,,17X100A100R00182,Active,,,,Production Unit,W
17W000000011925Y,FR_HY_QUINS-P,Quinson,,17X100A100R00182,Active,,,,Production Unit,W
17W000000012386X,FR_LA_SALIG-P,Salignac,,17X100A100R00182,Active,,,,Production Unit,W
17W000000012166A,FR_LA_ESCO2-P,Escouloubre,,17X100A100R00182,Active,,,,Production Unit,W
48WSTN0000SHILBS,SHILB,Shilton Lane Battery Storage,,48X0000000002214,Active,,,,Production Plant,W
48W00000SHILB-1R,SHILTONLANEBESS,SHILB-1,,48X0000000002214,Active,,,,Generation Unit,W
31W-0143-P-000-5,HR-SE-SOLEKUM-IV,"SE SOLEKUM IV 0,4 kV",,31X-0243-P-000-H,Active,,,,Production Unit,W
48WSTN0000PGLLNF,PGLLANDARCY,Peak Gen LLandarcy,,,Active,,,,Production Plant,W
48W00000PGLLN-1T,PGLLN-1,PGLLANDARCY,,,Active,,,,Generation Unit,W
18W000000000RHLT,ES-ACNATNP,ACNATNP,,18X000000000P30X,Active,,,,Production Unit,W
18W000000000RHMR,ES-FUEREN1,FUEREN1,18W000000000RHLT,18X000000000P30X,Active,,,,Generation Unit,W
18W000000000RHNP,ES-FUEREN3,FUEREN3,18W000000000RHLT,18X000000000P30X,Active,,,,Generation Unit,W
18W000000000RHON,ES-ECAMPIL,ECAMPIL,,18XECYR-12345-1R,Active,,,,Production Unit,W
18W000000000RHPL,ES-FEGPE5,FEGPE5,,18XECYR-12345-1R,Active,,,,Production Unit,W
18W000000000RHRH,ES-FDUNAS,UP DUNAS DESARROLLOS FOTOVOLTAICOS 8,,18XEGLE-12345-1U,Active,,,,Production Unit,W
18W000000000RHSF,ES-FVCALER,UFI PFV CALERA,18W000000000RHRH,18XEGLE-12345-1U,Active,,,,Generation Unit,W
18W000000000RHTD,ES-ES-ECOFUBALEA,ECOFU_TF,,18X00000000024EK,Active,,,,Production Unit,W
18W000000000RHUB,ES-ECOFU_PA,ECOFU_PA,,18X00000000024EK,Active,,,,Production Unit,W
18W000000000RHV9,ES-FIBGEPI,FIBGEPI,,18XIBGES-12345-4,Active,,,,Production Unit,W
18W000000000RHW7,ES-FIBGENB,FIBGENB,,18XIBGES-12345-4,Active,,,,Production Unit,W
18W000000000RHX5,ES-FIBGEAR,FIBGEAR,,18XIBGES-12345-4,Active,,,,Production Unit,W
18W000000000RHY3,ES-FIBGEOR,FIBGEOR,,18XIBGES-12345-4,Active,,,,Production Unit,W
18W000000000RHZ1,ES-FIBGECE,FIBGECE,,18XIBGES-12345-4,Active,,,,Production Unit,W
18W000000000RI0V,ES-EIBGEBU,EIBGEBU,,18XIBGES-12345-4,Active,,,,Production Unit,W
18W000000000RI1T,ES-FENERLN,FENERLN,,18XGESTE-12345-N,Active,,,,Production Unit,W
18W000000000RI2R,ES-ENERLAN,ENERLAN,18W000000000RI1T,18XGESTE-12345-N,Active,,,,Generation Unit,W
18W000000000RI3P,ES-HFASIESANMI,SAN MIGUEL,18WHFASIE-1234-M,18XASIE-123456-S,Active,,,,Generation Unit,W
18W000000000RI4N,ES-EKHIGC,EKHIGC,,18X000000000P3F3,Active,,,,Production Unit,W
18W000000000RI5L,ES-EKHITF,EKHITF,,18X000000000P3F3,Active,,,,Production Unit,W
18W000000000RI6J,ES-EKHIFL,EKHIFL,,18X000000000P3F3,Active,,,,Production Unit,W
18W000000000RI7H,ES-EKHIPA,EKHIPA,,18X000000000P3F3,Active,,,,Production Unit,W
18W000000000RI8F,ES-EKHILG,EKHILG,,18X000000000P3F3,Active,,,,Production Unit,W
18W000000000RI9D,ES-EKHIHI,EKHIHI,,18X000000000P3F3,Active,,,,Production Unit,W
18W000000000RIAB,ES-EKHISB,EKHISB,,18X000000000P3F3,Active,,,,Production Unit,W
18W000000000RIB9,ES-EKHICE,EKHICE,,18X000000000P3F3,Active,,,,Production Unit,W
18W000000000RIC7,ES-EKHIME,EKHIME,,18X000000000P3F3,Active,,,,Production Unit,W
18W000000000RID5,ES-VIMCOMEL,VIMCOMEL,,18X000000000P769,Active,,,,Production Unit,W
18W000000000RIE3,ES-EEGPE1,EEGPE1,,18XECYR-12345-1R,Active,,,,Production Unit,W
31W-0144-P-000-X,HR-SE-ZEKIC-1,"SE ZEKIC1 0,4 kV",,31X-0244-P-000-8,Active,,,,Production Unit,W
31W-0145-P-000-O,HR-SE-ZEKIC-2,"SE ZEKIC2 0,4 kV",,31X-0244-P-000-8,Active,,,,Production Unit,W
31W-0146-P-000-F,HR-SE-INGRA,SE INGRA 10 kV,,31X-0246-P-000-R,Active,,,,Production Unit,W
15W-DUMEJAC-AE-C,DUMEJAC,DUMEJAC,,,Active,,,,Generation Unit,W
15W-KABRPV--AE-O,KABRPV,KABRPV,,,Active,,,,Generation Unit,W
15W-KABTPV--AE-6,KABTPV,KABTPV,,,Active,,,,Generation Unit,W
15W-BORZCBB-AE-T,BORZCBB,BORZCBB,,,Active,,,,Generation Unit,W
15W-TEREPV--AE-E,TEREPV,TEREPV,,,Active,,,,Generation Unit,W
15W-PNEP----AE-J,PNEP,PNEP,,,Active,,,,Generation Unit,W
15W-SZOLPVD-AE-B,SZOLPVD,SZOLPVD,,,Active,,,,Generation Unit,W
11W0-0000-0792-K,BOLDEKOW,Solarpark Boldekow,,,Active,,,,Generation,W
15W-SZOLPVC-AE-H,SZOLPVC,SZOLPVC,,,Active,,,,Generation Unit,W
48WSTN0000HUMR2D,HUMR2,EPALTD,,,Active,,,,Production Unit,W
27W-PU-PLTT----D,PLTT,"Plzeňská teplárenská, a.s. - Teplárna",,27X-PLTEP-CZ---Y,Active,,,,Production Unit,W
48WSTN1000HUMR23,EPALTD,HUMR2,,,Active,,,,Production Unit,W
48W000000HUMR-2Y,HUMR-2,EPALTD,,,Active,,,,Generation Unit,W
48WSTN0000LKSDB2,LKSDB,Lakeside Battery ,,,Active,,,,Production Unit,W
48W00000LKSDB-15,LKSDB-1,Lakeside Battery,,,Active,,,,Generation Unit,W
48WSTN0000BARRYS,PGBARRY,PG BARRY,,48X000000000381J,Active,,,,Production Unit,W
48W00000PGBARRYF,BARRY,PGBARRY,,48X000000000381J,Active,,,,Generation Unit,W
44W-00000000050I,44KARHUKANGAS,Suomen Hyötytuuli Oy,,44X-00000000163S,Active,,,,Production Unit,W
14W-DAN-TU-----N,DAN-TU,Annabruecke-TU,,,Active,,,,Production Unit,W
18W000000000RJS9,ES-ENDEC4,ENDEC4,,18XENDCO-1234-3B,Active,,,,Production Unit,W
31W-0147-P-000-6,HR-BE-TO-MRACLIN,BE-TO MRACLIN 20 kV,,31X-0251-P-000-P,Active,,,,Production Unit,W
31W-0148-P-000-Y,HR-KOG-TRNAVA,KOG TRNAVA 20 KV,,31X-0247-P-000-I,Active,,,,Production Unit,W
31W-0149-P-000-P,HR-SE-NIZA-H,"SE NIZA H 0,4 kV",,31X-0250-P-000-Y,Active,,,,Production Unit,W
31W-0150-P-000-M,HR-SE-SLAD-1H,"SE SLADOJEVCI 1H 0,4 kV",,31X-0249-P-000-0,Active,,,,Production Unit,W
31W-0151-P-000-D,HR-SE-SLAD-2H,"SE SLADOJEVCI 2H 0,4 kV",,31X-0249-P-000-0,Active,,,,Production Unit,W
18W000000000RLQ7,ES-ESMILSB,ESMILSB,,18X000000000IA7Q,Active,,,,Production Unit,W
18W000000000RLR5,ES-ESMILGC,ESMILGC,,18X000000000IA7Q,Active,,,,Production Unit,W
18W000000000RLS3,ES-ESMILTF,ESMILTF,,18X000000000IA7Q,Active,,,,Production Unit,W
18W000000000RLT1,ES-ESMILFL,ESMILFL,,18X000000000IA7Q,Active,,,,Production Unit,W
18W000000000RLVY,ES-ESMILLG,ESMILLG,,18X000000000IA7Q,Active,,,,Production Unit,W
18W000000000RLWW,ES-ESMILHI,ESMILHI,,18X000000000IA7Q,Active,,,,Production Unit,W
18W000000000RLXU,ES-ESMILPA,ESMILPA,,18X000000000IA7Q,Active,,,,Production Unit,W
18W000000000RLYS,ES-FLOHT,FLOHT,18WHCHI-12345-0M,18XHCG-123456-0D,Active,,,,Generation Unit,W
18W000000000RLZQ,ES-FVNAIP,FV NAIPE,18WGGNCO1-1234-G,18XGNCO-12345-3Q,Active,,,,Generation Unit,W
44W-00000000051G,44EBPATOLA,Helen Oy,,44X-00000000039T,Active,,,,Resource Object,W
11W0-0000-0797-5,SKZP_GT1,SMURFIT_KAPPA_ZUELPICH_GT_1,,,Active,,,,Generation Unit,W
11W0-0000-0798-2,SKZP_GT2,SMURFIT_KAPPA_ZUELPICH_GT_2,,,Active,,,,Generation Unit,W
11W0-0000-0800-K,SKZP_GT3,SMURFIT_KAPPA_ZUELPICH_GT_3,,,Active,,,,Generation Unit,W
11W0-0000-0801-H,SKZP_DT06,SMURFIT_KAPPA_ZUELPICH_DT_06,,,Active,,,,Generation Unit,W
14W-BASKWTU1---2,BASKWTU1,Aschach-KW-TU1,,13XVERBUND1234-P,Active,,,,Production Unit,W
14W-BASKWTU2---Y,BASKWTU2,Aschach-KW-TU2,,13XVERBUND1234-P,Active,,,,Production Unit,W
21W000000ACELNGX,EU_LNG_VIRT,EU - All LNG terminals (virtual),,10X1001B1001B61Q,Active,,,,LNG terminal,W
14W-BAAKWTU3---O,BAAKWTU3,Abwinden-KW-TU3,,13XVERBUND1234-P,Active,,,,Production Unit,W
14W-BAAKWTU4---J,BAAKWTU4,Abwinden-KW-TU4,,13XVERBUND1234-P,Active,,,,Production Unit,W
14W-BAAKWTU5---E,BAAKWTU5,Abwinden-KW-TU5,,13XVERBUND1234-P,Active,,,,Production Unit,W
14W-BASKWTU3---T,BASKWTU3,Aschach-KW-TU3,,13XVERBUND1234-P,Active,,,,Production Unit,W
14W-BASKWTU4---O,BASKWTU4,Aschach-KW-TU4,,13XVERBUND1234-P,Active,,,,Production Unit,W
14W-BWMKWTU1---5,BWMKWTU1,Wallsee-KW-TU1,,13XVERBUND1234-P,Active,,,,Production Unit,W
14W-BWMKWTU2---0,BWMKWTU2,Wallsee-KW-TU2,,13XVERBUND1234-P,Active,,,,Production Unit,W
14W-BWMKWTU3---W,BWMKWTU3,Wallsee-KW-TU3,,13XVERBUND1234-P,Active,,,,Production Unit,W
14W-BWMKWTU4---R,BWMKWTU4,Wallsee-KW-TU4,,13XVERBUND1234-P,Active,,,,Production Unit,W
14W-BWMKWTU5---M,BWMKWTU5,Wallsee-KW-TU5,,13XVERBUND1234-P,Active,,,,Production Unit,W
14W-BWMKWTU6---H,BWMKWTU6,Wallsee-KW-TU6,,13XVERBUND1234-P,Active,,,,Production Unit,W
14W-BYPKWTU1---R,BYPKWTU1,Ybbs-KW-TU1,,13XVERBUND1234-P,Active,,,,Production Unit,W
14W-BYPKWTU2---M,BYPKWTU2,Ybbs-KW-TU2,,13XVERBUND1234-P,Active,,,,Production Unit,W
14W-BYPKWTU3---H,BYPKWTU3,Ybbs-KW-TU3,,13XVERBUND1234-P,Active,,,,Production Unit,W
14W-BYPKWTU4---C,BYPKWTU4,Ybbs-KW-TU4,,13XVERBUND1234-P,Active,,,,Production Unit,W
14W-BYPKWTU5---7,BYPKWTU5,Ybbs-KW-TU5,,13XVERBUND1234-P,Active,,,,Production Unit,W
14W-BYPKWTU6---2,BYPKWTU6,Ybbs-KW-TU6,,13XVERBUND1234-P,Active,,,,Production Unit,W
14W-BYPKWTU7---Y,BYPKWTU7,Ybbs-KW-TU7,,13XVERBUND1234-P,Active,,,,Production Unit,W
14W0BAWKWTU1---N,BAWKWTU1,Altenwoerth-KW-TU1,,13XVERBUND1234-P,Active,,,,Production Unit,W
14W-BAWKWTU2---V,BAWKWTU2,Altenwoerth-KW-TU2,,13XVERBUND1234-P,Active,,,,Production Unit,W
14W-BAWKWTU3---Q,BAWKWTU3,Altenwoerth-KW-TU3,,13XVERBUND1234-P,Active,,,,Production Unit,W
14W-BAWKWTU4---L,BAWKWTU4,Altenwoerth-KW-TU4,,13XVERBUND1234-P,Active,,,,Production Unit,W
14W-BAWKWTU5---G,BAWKWTU5,Altenwoerth-KW-TU5,,13XVERBUND1234-P,Active,,,,Production Unit,W
14W-BAWKWTU6---B,BAWKWTU6,Altenwoerth-KW-TU6,,13XVERBUND1234-P,Active,,,,Production Unit,W
14W-BAWKWTU7---6,BAWKWTU7,Altenwoerth-KW-TU7,,13XVERBUND1234-P,Active,,,,Production Unit,W
14W-BAWKWTU8---1,BAWKWTU8,Altenwoerth-KW-TU8,,13XVERBUND1234-P,Active,,,,Production Unit,W
14W-BAWKWTU9---X,BAWKWTU9,Altenwoerth-KW-TU9,,13XVERBUND1234-P,Active,,,,Production Unit,W
14W-BGSKWTU1---A,BGSKWTU1,Greifenstein-KW-TU1,,13XVERBUND1234-P,Active,,,,Production Unit,W
14W-BGSKWTU2---5,BGSKWTU2,Greifenstein-KW-TU2,,13XVERBUND1234-P,Active,,,,Production Unit,W
14W-BGSKWTU3---0,BGSKWTU3,Greifenstein-KW-TU3,,13XVERBUND1234-P,Active,,,,Production Unit,W
14W-BGSKWTU4---W,BGSKWTU4,Greifenstein-KW-TU4,,13XVERBUND1234-P,Active,,,,Production Unit,W
14W-BGSKWTU5---R,BGSKWTU5,Greifenstein-KW-TU5,,13XVERBUND1234-P,Active,,,,Production Unit,W
14W-BGSKWTU6---M,BGSKWTU6,Greifenstein-KW-TU6,,13XVERBUND1234-P,Active,,,,Production Unit,W
14W-BGSKWTU7---H,BGSKWTU7,Greifenstein-KW-TU7,,13XVERBUND1234-P,Active,,,,Production Unit,W
14W-BGSKWTU8---C,BGSKWTU8,Greifenstein-KW-TU8,,13XVERBUND1234-P,Active,,,,Production Unit,W
14W-BGSKWTU9---7,BGSKWTU9,Greifenstein-KW-TU9,,13XVERBUND1234-P,Active,,,,Production Unit,W
14W-DMOKWTU1---Y,DMOKWTU1,MaltaOberstufe-KW-TU1,,13XVERBUND1234-P,Active,,,,Production Unit,W
14W-DMOKWTU2---T,DMOKWTU2,MaltaOberstufe-KW-TU2,,13XVERBUND1234-P,Active,,,,Production Unit,W
14W-DMOKWPU----Z,DMOKWPU,MaltaOberstufe-KW-PU,,13XVERBUND1234-P,Active,,,,Production Unit,W
14W-DMOKWPU1---P,DMOKWPU1,MaltaOberstufe-KW-PU1,,13XVERBUND1234-P,Active,,,,Production Unit,W
14W-DMOKWPU2---K,DMOKWPU2,MaltaOberstufe-KW-PU2,,13XVERBUND1234-P,Active,,,,Production Unit,W
14W-DMHKWTU1---U,DMHKWTU1,MaltaHauptstufe-KW-TU1,,13XVERBUND1234-P,Active,,,,Production Unit,W
14W-DMHKWTU2---P,DMHKWTU2,MaltaHauptstufe-KW-TU2,,13XVERBUND1234-P,Active,,,,Production Unit,W
14W-DMHKWTU3---K,DMHKWTU3,MaltaHauptstufe-KW-TU3,,13XVERBUND1234-P,Active,,,,Production Unit,W
14W-DMHKWTU4---F,DMHKWTU4,MaltaHauptstufe-KW-TU4,,13XVERBUND1234-P,Active,,,,Production Unit,W
14W-DMHKWPU----V,DMHKWPU,MaltaHauptstufe-KW-PU,,13XVERBUND1234-P,Active,,,,Production Unit,W
14W-DMHKWPU1---L,DMHKWPU1,MaltaHauptstufe-KW-PU1,,13XVERBUND1234-P,Active,,,,Production Unit,W
14W-DMHKWPU2---G,DMHKWPU2,MaltaHauptstufe-KW-PU2,,13XVERBUND1234-P,Active,,,,Production Unit,W
14W-DRPKWTU1---6,DRPKWTU1,Reisseck2-KW-TU1,,13XVERBUND1234-P,Active,,,,Production Unit,W
14W-DRPKWTU2---1,DRPKWTU2,Reisseck2-KW-TU2,,13XVERBUND1234-P,Active,,,,Production Unit,W
14W-DRPKWPU----7,DRPKWPU,Reisseck2-KW-PU,,13XVERBUND1234-P,Active,,,,Production Unit,W
14W-DRPKWPU1---Y,DRPKWPU1,Reisseck2-KW-PU1,,13XVERBUND1234-P,Active,,,,Production Unit,W
14W-DRPKWPU2---T,DRPKWPU2,Reisseck2-KW-PU2,,13XVERBUND1234-P,Active,,,,Production Unit,W
14W-TKOKWTU1---C,TKOKWTU1,KaprunOberstufe-KW-TU1,,13XVERBUND1234-P,Active,,,,Production Unit,W
14W-TKOKWTU2---7,TKOKWTU2,KaprunOberstufe-KW-TU2,,13XVERBUND1234-P,Active,,,,Production Unit,W
14W-TKOKWPU----D,TKOKWPU,KaprunOberstufe-KW-PU,,13XVERBUND1234-P,Active,,,,Production Unit,W
14W-TKOKWPU1---3,TKOKWPU1,KaprunOberstufe-KW-PU1,,13XVERBUND1234-P,Active,,,,Production Unit,W
14W-TKOKWPU2---Z,TKOKWPU2,KaprunOberstufe-KW-PU2,,13XVERBUND1234-P,Active,,,,Production Unit,W
14W-TKPKWTU1---2,TKPKWTU1,Limberg2-KW-TU1,,13XVERBUND1234-P,Active,,,,Production Unit,W
14W-TKPKWTU2---Y,TKPKWTU2,Limberg2-KW-TU2,,13XVERBUND1234-P,Active,,,,Production Unit,W
14W-TKPKWPU----3,TKPKWPU,Limberg2-KW-PU,,13XVERBUND1234-P,Active,,,,Production Unit,W
14W-TKPKWPU1---U,TKPKWPU1,Limberg2-KW-PU1,,13XVERBUND1234-P,Active,,,,Production Unit,W
14W-TKPKWPU2---P,TKPKWPU2,Limberg2-KW-PU2,,13XVERBUND1234-P,Active,,,,Production Unit,W
14W-TKHKWTU1---8,TKHKWTU1,KaprunHauptstufe-KW-TU1,,13XVERBUND1234-P,Active,,,,Production Unit,W
14W-TKHKWTU2---3,TKHKWTU2,KaprunHauptstufe-KW-TU2,,13XVERBUND1234-P,Active,,,,Production Unit,W
14W-TKHKWTU3---Z,TKHKWTU3,KaprunHauptstufe-KW-TU3,,13XVERBUND1234-P,Active,,,,Production Unit,W
14W-TKHKWTU4---U,TKHKWTU4,KaprunHauptstufe-KW-TU4,,13XVERBUND1234-P,Active,,,,Production Unit,W
14W-TZG1KWTU6--6,TZG1KWTU6,Gerlos1-KW-TU6,,13XVERBUND1234-P,Active,,,,Production Unit,W
14W-TZG2KWTU5--1,TZG2KWTU5,Gerlos2-KW-TU5,,13XVERBUND1234-P,Active,,,,Production Unit,W
14W-TZHKWTU11--K,TZHKWTU11,Haeusling-KW-TU11,,13XVERBUND1234-P,Active,,,,Production Unit,W
14W-TZHKWTU12--G,TZHKWTU12,Haeusling-KW-TU12,,13XVERBUND1234-P,Active,,,,Production Unit,W
14W-TZHKWPU----T,TZHKWPU,Haeusling-KW-PU,,13XVERBUND1234-P,Active,,,,Production Unit,W
14W-TZHKWPU11--B,TZHKWPU11,Haeusling-KW-PU11,,13XVERBUND1234-P,Active,,,,Production Unit,W
14W-TZHKWPU12--7,TZHKWPU12,Haeusling-KW-PU12,,13XVERBUND1234-P,Active,,,,Production Unit,W
14W-TZRKWTU1---2,TZRKWTU1,Rosshag-KW-TU1,,13XVERBUND1234-P,Active,,,,Production Unit,W
14W-TZRKWTU2---Y,TZRKWTU2,Rosshag-KW-TU2,,13XVERBUND1234-P,Active,,,,Production Unit,W
14W-TZRKWTU3---T,TZRKWTU3,Rosshag-KW-TU3,,13XVERBUND1234-P,Active,,,,Production Unit,W
14W-TZRKWTU4---O,TZRKWTU4,Rosshag-KW-TU4,,13XVERBUND1234-P,Active,,,,Production Unit,W
14W-TZRKWPU----3,TZRKWPU,Rosshag-KW-PU,,13XVERBUND1234-P,Active,,,,Production Unit,W
14W-TZRKWPU1---U,TZRKWPU1,Rosshag-KW-PU1,,13XVERBUND1234-P,Active,,,,Production Unit,W
14W-TZRKWPU2---P,TZRKWPU2,Rosshag-KW-PU2,,13XVERBUND1234-P,Active,,,,Production Unit,W
14W-TZRKWPU3---K,TZRKWPU3,Rosshag-KW-PU3,,13XVERBUND1234-P,Active,,,,Production Unit,W
